"id","job_id","responsibility"
"24002","10263","Rus tilini tushuntira oladigan darajada bilish"
"24003","10263","Odamlar bilan chiqishib ketish"
"24004","10264","Mijozlarga mahsulotlar haqida telefo'n orqali ma'lumot berish"
"24005","10264","Kompyuterda ishlash"
"24006","10264","Ofisda ishlash"
"24007","10265","Maxsulotni yurish"
"24008","10265","Konsultatsiya bermoq"
"24009","10265","Skladni control qilmoq"
"24010","10266","?????????? ??????????"
"24011","10266","?????????? ???????? ??????????? ? ?????"
"24012","10266","?????????? ?????? ? ???????? ?????"
"24013","10266","???????? ??????"
"24014","10266","???????? MML ? ?????? ??"
"24015","10266","???? ???"
"24016","10267","????? ????????? ?????? ????"
"24017","10267","??????? ????? ?????"
"24018","10267","??????? ???????? ????? ???????????? ?????????? ??????????? ?????"
"24019","10268","???????? ????"
"24020","10268","?? ????? ???????"
"24021","10268","???????? ???????"
"24022","10269","Kunduzgi va tungi dam olish"
"24023","10269","Xodimlarga qulay imkoniyatlar yaratish"
"24024","10270","8-00 dan 20-00 talablarga rioya"
"24025","10271","Mijozlar bilan ishlash"
"24026","10271","Xizmat ko'rsatish"
"24027","10272","Ish vaqti: 8:00 - 18:00"
"24028","10272","Dam olish kuni: Yakshanba"
"24029","10274","Chang bilan ishlash"
"24030","10274","Ikkilamchi xom ashyo bilan ishlash"
"24031","10275","Mijozlar bilan muloqot olish"
"24032","10275","Kompaniyada ish samaradorligini ta'minlash"
"24033","10275","Muhim ma'lumotlarni saqlash"
"24034","10276","Sotuv do'konini rivojlantirish"
"24035","10276","Sotuv faoliyatini boshqarish"
"24036","10276","Mijozlarga xizmat ko'rsatish"
"24037","10277","Uborka tozalash"
"24038","10278","?? ?????????? ???? ?????"
"24039","10278","???? ?????"
"24040","10280","Metall buyumlarni ishlab chiqarish"
"24041","10280","Ish tartibi bo'yicha mas'uliyatlar o'rnatiish"
"24042","10281","Tuy liboslari ishlab chiqarish Fabrikasida ish o'rinlarida ishlash"
"24043","10282","Oylik ish haqqi: 2.000.000 soÆmdan 6.000.000 soÆmgacha"
"24044","10282","Ish vaqti: 8:00 dan 20:00 gacha"
"24045","10283","Kompaniya bilan hamkorlikni mustahkamlayish"
"24046","10283","Ish haqida dastlabki xabarni qo'llash"
"24047","10285","????? ?????? ????? ?? ??????? ??????? ????"
"24048","10285","?????????? ?? ????????? ?????"
"24049","10285","????? ??????? ???? ???????"
"24050","10285","??????? ??????? ?? ?????? ??? ?????"
"24051","10286","Bino qurilishida ishtirok etish"
"24052","10286","Ustalarni boshqarish"
"24053","10287","Mijozlarga xizmat ko'rsatish"
"24054","10287","Do'kon tashxisi"
"24055","10288","Zaxira shakllantirish maqsadida tanlovga taklif qilish"
"24056","10289","Qiz va ayollarni ishga qabul qilish"
"24057","10289","Sotuv boshqaruv"
"24058","10291","Ish joyida mavjud bo'lgan vazifalarni bajarish"
"24059","10291","Oæz ish joyida berilgan buyruqlarni amalga oshirish"
"24060","10292","?? ???????? 08:00 ??? 17:00 ????"
"24061","10292","???? ???????? ?????????? ??? ??????"
"24062","10293","??????? ?????????? ????"
"24063","10293","??????? ????, ?????? ?? ??? ??? ??????? ????? ????????"
"24064","10295","Elektr va elektron texnikasi bilan ishlash"
"24065","10295","Stroitel qurilmalarni yuqori malakali dasturlash qilish"
"24066","10297","Ishni bilmaydigan qizlarga 1hafta ichida o'rganish."
"24067","10297","Ish boshida to'liq yordam berish."
"24068","10299","Nazoratni amalga oshirish"
"24069","10299","Restoranlarni kontrol qilish"
"24070","10300","Sotuvchilik faoliyati"
"24071","10300","Savdoga qiziqish"
"24072","10300","Kompyuterni bilish"
"24073","10300","Muomala madaniyatiga ega bo'lish"
"24074","10300","Tashqi kurinishga ega bo'lish"
"24075","10301","Kelinlik koylak uchun tosh ishlash"
"24076","10301","To'y liboslari ishlab chiqarish"
"24077","10302","???? ???? ?????"
"24078","10302","????? ??????? ???????"
"24079","10304","?? ????? 08:00 - 18:00"
"24080","10305","?????? ???????? ?????-?????"
"24081","10305","?????? ???????"
"24082","10306","Talaba o'qitish va eng yuqori sifatli ta'lim salvatini ta'minlash."
"24083","10307","???????? ????? ???????? ??????"
"24084","10307","????????? ????????"
"24085","10309","??????????? ??????????? ?????? ?????"
"24086","10309","??????? ?????? ?????? ?????"
"24087","10309","????? ???????? ?????? ??????"
"24088","10309","????????????? ????????????"
"24089","10310","Sutlarni separator dan utkazish"
"24090","10310","Idish tovoklarni yuvish"
"24091","10311","Mijozlarga xizmat ko'rsatish"
"24092","10311","Mahsulotlarni sotish"
"24093","10311","Kassa operatsiyalari amalga oshirish"
"24094","10312","???? ?????? ?????? ?????"
"24095","10312","???????? ????????"
"24096","10313","Ishni bajarish"
"24097","10313","Mijozlarga xizmat ko'rsatish"
"24098","10314","?????? ?????"
"24099","10314","???????????"
"24100","10314","??? ?????????"
"24101","10315","Online daromadga taklif qilish"
"24102","10315","To'xtovsiz pul oqimi bo'lish"
"24103","10315","Uyda o'tirgan holda pul ishlash"
"24104","10316","Aytilgan vazifalarni vaqtida bajara olish."
"24105","10317","???????? ?????"
"24106","10317","??????? ?? ?????? ?????"
"24107","10318","Xushmuomala, muloqotga tez kirishuvchan"
"24108","10319","?????????? ????? ?????"
"24109","10319","?????????? ?????????? ???????"
"24110","10320","Sotuvni amalga oshirish"
"24111","10320","Maosh hisobini olib borish"
"24112","10320","Bonuslar bilan KPI ni oshirish"
"24113","10321","Call centerda ishlagan bo?lishi kerak"
"24114","10321","Sotuvdan 10-12% daromad"
"24115","10322","???????????? ???????????"
"24116","10322","??????? ???? ?????????????"
"24117","10323","?????? ?????????? ?????? ??????"
"24118","10324","Import-Export savdoning boshqarish"
"24119","10324","Tovarlar depozitlari nazorati"
"24120","10324","Transport uskunalari ishlab chiqarish"
"24121","10324","Bojxonalar bilan hamkorlik"
"24122","10325","????? ???????? ?????? ???? ?????????"
"24123","10325","?????? ????????? ?????? ????? ???????????? ?????"
"24124","10325","????????? ????? ?????? ?????? ??????"
"24125","10326","Ish haqi oyiga 2 marta o'z vaqtida to'lanadi"
"24126","10326","Ish vaqti 6/1 soat 09:00 dan 17:00 gacha"
"24127","10327","???????????? ???? ??????"
"24128","10327","????? ????"
"24129","10327","???????? ????? ?uloqot olish"
"24130","10328","Ofis qulay va shinam hamma sharoitlar bor"
"24131","10328","Joylar soni chegaralangan"
"24132","10328","Oylik maosh har 15 kunda"
"24133","10332","Popkorn sotish"
"24134","10332","Mas'uliyatli ishlash"
"24135","10332","Toza ozoda akkuratlik"
"24136","10333","Oz ishiga mas'uliyatli bo'lish"
"24137","10333","Popkorn sotish"
"24138","10334","Yig'ilishi kerak bo'lgan documentslarni yig'ilishi"
"24139","10334","Stol chiqinlariga yetkazishda yordam bering"
"24140","10334","Qizil qog'oz holdsolari"
"24141","10334","Ta'lim muhitini saqlab qolish"
"24142","10335","Yigitlar va qizlar"
"24143","10335","Maktab oÆquvchilari"
"24144","10335","Yosh bekalarini"
"24145","10335","Talabalarni"
"24146","10335","Uylar bekalarini"
"24147","10336","????-????????????? ??????????"
"24148","10336","????? ??????? ?????????? ??????? ?????"
"24149","10336","????? ???????"
"24150","10337","????? ????? ?????"
"24151","10337","???? ????? ?????"
"24152","10338","????? ????? ??????????"
"24153","10338","?????? ??????"
"24154","10339","?????????"
"24155","10339","????"
"24156","10339","??????"
"24157","10339","??????"
"24158","10340","?? ?????: ?????? 2 - 3 ????"
"24159","10341","?? ??????? ?????"
"24160","10341","?????????? ?????"
"24161","10341","??????? ???????"
"24162","10342","??????"
"24163","10342","?????? ?????"
"24164","10343","Mijozlarga taomlar yetkazish"
"24165","10343","To'lovlarini qabul qilish"
"24166","10343","Kuryerlik vazifalarini bajarish"
"24167","10344","Sotuv va shartnomalar bo'yicha maslahat olish"
"24168","10344","Mijozlarga qulay xizmat ko'rsatish"
"24169","10345","Montaj qilish"
"24170","10345","Bazaviy tushuncha"
"24171","10345","Tz'larni vaqtida bajarish"
"24172","10347","????????-?????? ??????????? ?????????? ?????"
"24173","10347","??????? ??????????? ?? ????????"
"24174","10348","Eng kamida 1 yillik tajriba va 5 dan ortiq loyihalar bilan bir vaqtda ishlay olishi"
"24175","10348","syomkalarga qatnasha olishi"
"24176","10348","Tz'larni vaqtida berib vaqtida qabul qilishi"
"24177","10348","Marketing'dan bazaviy tushuncha"
"24178","10348","Iltimos eng kamida 1 yillik tajribangiz bo'lmasa aloqaga chiqmang"
"24179","10348","contentlar yoza olishi"
"24180","10349","??????? ???????? ??????? ?????"
"24181","10349","???????????"
"24182","10351","???????? ????????? ??? ???????"
"24183","10351","???? ?????????? ????"
"24184","10352","Prepare lesson materials"
"24185","10352","Teach students according to curriculum"
"24186","10352","Assess student progress"
"24187","10353","Ish haqini to'lash"
"24188","10353","Ish tajribasi bo'lmasa ham kasbni berish"
"24189","10353","Mehnat sharoitlariga rioya qilish"
"24190","10356","?????? ??????????? ????? ???????"
"24191","10356","???? ??????????? ?????"
"24192","10357","??? ?????? ????? ?????????? ???????????? ????? ??????"
"24193","10358","Kleylash va boshqa qo?l ishlari"
"24194","10358","Sifat nazoratchisi"
"24195","10358","Zagatofka qilish"
"24196","10358","Xona tozalovchi"
"24197","10358","Oyoq kiyim pardozchi"
"24198","10358","Omborchi"
"24199","10359","Uzbek milliy taomlarni tayyorlash"
"24200","10359","Turk tili va oshpazlik bilishi shart"
"24201","10360","?? ????? ???????? ????????"
"24202","10362","Install and maintain computer systems and networks"
"24203","10362","Troubleshoot system and network problems"
"24204","10362","Testing and evaluating new technology"
"24205","10362","Providing technical support"
"24206","10363","?????? ???????? ?????? ??????"
"24207","10363","??????? ????? ?? ????????"
"24208","10365","?? ?????: 08:00 ??? 19:00 ????"
"24209","10365","????? ?????"
"24210","10366","???? ??????????"
"24211","10366","???? ????"
"24212","10367","??????? ????????? ????? ???????"
"24213","10367","?? ?????? ??????? ????????"
"24214","10367","??????? ??????? ???????"
"24215","10368","?????????? ???? ??????? ???????"
"24216","10368","????????? ??????????"
"24217","10368","????????????????? ????????????? ????? ????????"
"24218","10369","Mijozlar bilan muloqot qilish"
"24219","10369","Savatchalarini yopish va ochish"
"24220","10369","Qabul qilingan tovarlarni tizimli oærnatish"
"24221","10370","Xushmuomala bulish va berilgan planlarni bajarish"
"24222","10370","Shaxsiy moshinasi bilishi"
"24223","10370","Dukonlarga kirib firma maxsulotini taklif qilish"
"24224","10371","????????? ??????? ?? ???? ???????"
"24225","10371","?????????? ?????? ????????"
"24226","10372","Ish bilan bog'liq mas'uliyatlar"
"24227","10372","Boshqalar bilan ishbirlash"
"24228","10373","Identify, prioritize, and execute tasks in the software development life cycle"
"24229","10373","Develop high-quality software design and architecture"
"24230","10374","Develop marketing strategies"
"24231","10374","Manage social media platforms"
"24232","10374","Analyze market trends"
"24233","10375","Toæliq huquqiy qoællab-quvvatlash va yordam"
"24234","10376","Mijozlarga taom yetkazish"
"24235","10376","Buyurtmalarini samarali va tez yetkazish"
"24236","10376","Xaridladan maoshni qabul qilish"
"24237","10377","?????? ?????????? ????????"
"24238","10377","???? ???????? ???????"
"24239","10378","Bolalarni rasimga olish"
"24240","10378","Ramka, rasm va aksesuvarlarni mijozlarga sotish"
"24241","10379","Daromad maqsadida emas ushbu manzilga yo'lovchi mollarni qabul qilish"
"24242","10380","??? ???? ???? ??????? ????"
"24243","10380","1 ???? ???????? ???????? ?????"
"24244","10381","Call centerda ishlash"
"24245","10381","Hushmuomala yuritish"
"24246","10381","Sotuvdan 10-12% berish"
"24247","10382","Telefon orqali xaridorlarga xizmat ko'rsatish"
"24248","10382","Buyurtmalar qabul qilish va xizmat ko'rsatish"
"24249","10382","Ma'lumot olish va ma'lumot berish"
"24250","10383","??????? ???????? ????? ??????????? ?????"
"24251","10383","?? ????? ????? ??????? ?????? ??????"
"24252","10383","??????????? ??????????? ??????? ???????"
"24253","10384","Xirurg"
"24254","10384","Travmatolog"
"24255","10384","Ginekolog"
"24256","10384","Nevrapatolog"
"24257","10384","Oftalmolog"
"24258","10384","Terapevt"
"24259","10384","UZI(ayol kishi)"
"24260","10384","Lor"
"24261","10384","Urolog"
"24262","10385","???? ??????? ??? ???"
"24263","10385","?????? ???? ????"
"24264","10385","3 ????? ????? ?????? ?????????"
"24265","10386","MasÆulyatli ish bajarish"
"24266","10386","Hushmuomala"
"24267","10386","O?zbek tilini 100% bilish"
"24268","10386","Ishga kechikmaslik"
"24269","10389","???????? ?????"
"24270","10389","?????????? ????? ????????"
"24271","10389","????????????? ?????? ?????"
"24272","10390","Maxsulotlarini merchindayzing qilish"
"24273","10391","?????? ?????????? ??????? ?????"
"24274","10391","????????????? ?????? ???????????? ?????????? ???????"
"24275","10391","?? ????????? ??? ?????"
"24276","10392","Maxsulotlar merchandisingi"
"24277","10392","Ish grafikida ishlash"
"24278","10392","Smartfon telefoni borligi shart"
"24279","10393","???? ??????? ??????????-????????? ????? ???????"
"24280","10393","?? ????? ?????? ??????????? ????? ?????? ?????????"
"24281","10393","?? ???? ????????? ????????"
"24282","10394","Kuryerlik vazifalari"
"24283","10395","Erkin grafikda ishlash"
"24284","10395","Ovqat yetkazish"
"24285","10396","Mijozlar bilan raqobatda turish"
"24286","10396","Ma'lumotlarni to'liq yig'ish va topshirish"
"24287","10396","Qoæng'iroqlarga javob berish"
"24288","10398","Sifatga rioya etish"
"24289","10398","Mebelar yegish"
"24290","10398","Tartib va mansuliyoat bilan ishlash"
"24291","10399","??? ????????"
"24292","10399","?? ??????? ??????? ????"
"24293","10400","?????? ?????? ?????????? ??????"
"24294","10400","???? ????????? ????????????? ????? ?????"
"24295","10400","??? ???? ???????? ??????? ????????"
"24296","10401","Harakati bor, karyera qilaman deganlarni qidiryapmiz"
"24297","10402","Excel dasturidan foydalana olish va Excelda murakkab formulalar bilan ishlashni bilish"
"24298","10402","1C dasturini bilish"
"24299","10402","Kompyuterdan hususan, MC Office dasturlaridan foydalana olish"
"24300","10404","Identifying, prioritizing, and executing tasks in the software development lifecycle"
"24301","10404","Developing tools and applications by producing clean, efficient code"
"24302","10404","Developing high-quality software design and architecture"
"24303","10405","?????? ????? ???????????? ???????"
"24304","10405","?????, ?????, KPI ?? ??????????? ?????? ???????"
"24305","10405","????????????? ????????? ????? ?????????? ????? ?????"
"24306","10406","Ish vaqti: 8:00 dan 18:00gacha"
"24307","10408","Shkurka qilinadi"
"24308","10409","Koænikmalar: Tezkorlik, masÆuliyatlilik"
"24309","10409","Ta'lim darajasi: (faqat sirtqi taÆlim shaklida oæqiyotgan talabalar)"
"24310","10409","Ish tajribasi: Tajriba talab qilinmaydi"
"24311","10409","Majburiyatlar: Doækon xavfsizligini taÆminlash, tartibni nazorat qilish"
"24312","10409","Til bilimi: Oæzbek tilida muloqot qilish"
"24313","10410","????? ????? ???????"
"24314","10410","???? ?????? ?????? ?????"
"24315","10411","Buyurtmalarni qabul qilish"
"24316","10411","Mijozlar bilan ishlash"
"24317","10411","Mijozlarga ma'lumot bering"
"24318","10412","Maxsulot quyish"
"24319","10412","Maxsulotni sayqalash"
"24320","10412","Oshxona yordamchisi"
"24321","10412","Maxsulotga ishlov berish"
"24322","10412","Maxsulotni yuklab tushirish"
"24323","10412","Maxsulotni sifatini nazorat qilish"
"24324","10412","Maxsulotga boyoq sepish"
"24325","10413","????? ?????? ????? ????????"
"24326","10413","?????????? ?? ?????????"
"24327","10413","??????? ?????? ??? ?????"
"24328","10414","????????: ??????? ???????, ????????? ??????? ??????????? ???? ?????"
"24329","10414","?? ???????? 08:00 ??? 17:00 ????"
"24330","10415","???????? ?? ?????? ? ??????? ??????? ????"
"24331","10415","?????? ?? ?????????? ? ?????????? ???????"
"24332","10415","???????? ????????"
"24333","10415","??????????? ????????????"
"24334","10417","16:00 dan 23:00 gacha ishlash"
"24335","10418","50 mingta insonni daromadli qilish"
"24336","10419","Bank amallarini bajarish"
"24337","10419","Qonunchilik dokumentlarini tuzish"
"24338","10420","??????? ??????????"
"24339","10420","????????? ????? ?????"
"24340","10421","????? ???????????? ????"
"24341","10421","????? ??????????? ???????"
"24342","10422","Yotoq va ovqat ishchini uzini hisobidan xizmat qilish"
"24343","10423","Rus tilini tushuntira oladigan darajada bilish"
"24344","10423","Xarakatchanlik"
"24345","10423","Bolalar bilan yaxshi chiqishib ketish"
"24346","10423","Odamlar bilan chiqishib ketish"
"24347","10424","Sotuvlarni amalga oshirish"
"24348","10424","Masuliyat bilan ishlash"
"24349","10425","Usulga mos ravishda buyumlarni ishlab chiqarish."
