"id","job_id","skill"
"22628","10769","Rotr gilam yuvish aparatini ishlatishni bilish"
"22629","10770","O'zbek tilida ravon so'zlasha olish"
"22630","10770","Ishga ma'suliyat bilan yondashish"
"22631","10770","Tashki ko'rinishiga e'tiborli bo'lishi"
"22632","10771","Ish tajribasi shart emas"
"22633","10771","Yoshi 22 dan 40 yoshgacha bo?lganlar"
"22634","10771","O?zbek tilida ravon gaplashish"
"22635","10771","Toshkent shaharida yashash"
"22636","10772","RUS TILINI BILISHI SHART"
"22637","10773","KFC qilish bilimi"
"22638","10773","Muloqotga kirishimlilik"
"22639","10773","KFC aparatlaridan foydalanish bilimi"
"22640","10774","20 ????? 35 ?????? ????????"
"22641","10775","18-28 yosh oraliqida bo'lish"
"22642","10775","Ish vaqti : 08:00-21:30"
"22643","10775","Ijtimoiy tarmoqlarni tushunish"
"22644","10775","Tajriba shart emas"
"22645","10776","Kompyuter bilimlari"
"22646","10776","Ishda samaradorlik va etik muomala"
"22647","10776","Tishlik sohasida bilim va tajriba"
"22648","10776","Tibbiy xizmatlarda ish staji"
"22649","10777","20-25 yosh"
"22650","10777","Ish bilan bog'liq ishonchli, ishonchli va ishqanjo bo'lish"
"22651","10777","Ish bilan bog'liq yuksak sezgirlik va faqatlashganlik"
"22652","10778","Rus tili tushunish 100%"
"22653","10779","18-35 ??????"
"22654","10779","????????? ?????????? ??? ????? ??????"
"22655","10780","O'zbek tilida ravon so'zlashish"
"22656","10780","Ichki tartib qoidalarga rioya qilish"
"22657","10780","Halol ishlash"
"22658","10780","Yosh 18-25 gacha"
"22659","10781","Ehtiyojlar: yoqimli, ishonchli va fe'l etkan"
"22660","10782","So'zlashuv madaniyatiga ega bo'lish"
"22661","10782","18 - 40 yoshdagi qizlar uchun"
"22662","10784","Pokiza va uz ishiga masuliat bilan yondashuv"
"22663","10784","Chakkon"
"22664","10784","Xush muomila"
"22665","10785","Faol, mehnatkash va masÆuliyatli boælish"
"22666","10785","Jismoniy tayyorgarlik va tajriba kerak emas"
"22667","10785","18-50 yosh oraligæida boælish"
"22668","10788","Experience working with children"
"22669","10788","IELTS 7+ for English teaching position"
"22670","10788","Russian, Korean, or English language proficiency depending on the position"
"22671","10788","Familiarity with modern teaching methods"
"22672","10788","1 yillik tajriba"
"22673","10788","Organized and punctual"
"22674","10789","????? ????????? ????"
"22675","10789","????"
"22676","10790","Ishga mas'uliyatli yondashish"
"22677","10790","Yaxshi kommunikatsiya qobiliyati"
"22678","10790","Tajriba bo'lish afzal"
"22679","10791","Ishga qarash"
"22680","10792","Muloqot qobiliyatlari"
"22681","10792","O'zbek va rus tillarini bilish"
"22682","10792","Savdo tajribasi"
"22683","10793","Mehnatsevarlik"
"22684","10793","Bolalarga mehribon muomala qilish"
"22685","10793","Diplom va ish tajribasiga ega bo'lishi"
"22686","10793","Rus tili bilishi"
"22687","10794","Odamlar bilan chiqishib ketish"
"22688","10794","Rus tilini tushuntira oladigan darajada bilish"
"22689","10794","Bolalar bilan yaxshi chiqishib ketish"
"22690","10794","Xarakatchanlik"
"22691","10795","20-30 ???"
"22692","10796","Ishlab chiqarish muhitida ishlash tajribasi"
"22693","10796","Erkak"
"22694","10796","Yangi koænikmalarni oærganish"
"22695","10797","? ??????????? ????? ??????"
"22696","10797","????? ????? ??????? ?????????"
"22697","10797","??????? ???????? ?????????"
"22698","10798","Kompyuter k≥nikmalari"
"22699","10799","Tajriba bilan"
"22700","10799","To'liq ish kuni tayor bo'lish"
"22701","10799","18-40 yosh"
"22702","10800","???? ????"
"22703","10800","??? ?????? ?????????"
"22704","10800","????????? ?? ??????????"
"22705","10801","????????????"
"22706","10801","??????? ???????????"
"22707","10801","???????? ??????? ???"
"22708","10801","??????????????????"
"22709","10801","???? ?????? ? ????? ??????"
"22710","10802","??????????"
"22711","10802","??????? ????????????"
"22712","10802","?????????????? ?????? ?????? 1 ??? ???????? ??????"
"22713","10802","????? ?????????? ???????????"
"22714","10803","????????..."
"22715","10804","????????? ?????"
"22716","10804","?????? ?? ?????????? ?????"
"22717","10805","O'qish-sotiq sohasida ish topishni istaganlar"
"22718","10805","Andijon shahri aholisi"
"22719","10805","Yosh: 18-24"
"22720","10807","Davomiy ishlash"
"22721","10807","Ishni o'z vaqtida bajarish"
"22722","10807","Ma'suliyatli"
"22723","10808","Mas?uliyatli"
"22724","10808","Chaqqon va xushmuomila"
"22725","10808","Pasport va korshak"
"22726","10809","O'zbek tilida yaxshi so'zlashish"
"22727","10809","Ish bilan mas'uliyatli bo'lish"
"22728","10809","6/1 kunda ishlash"
"22729","10813","??????, ??????"
"22730","10814","??????????? ????? ??????? ?????"
"22731","10814","???? ??????? ?????"
"22732","10815","Uborka bilishi"
"22733","10816","Ish joyini sabrli to'g'ri va sarflanib oluvchi"
"22734","10816","Ish bilan shug'ullanuvchi"
"22735","10816","Uborka bo'yicha tajribaga ega"
"22736","10817","Ish vaqti: 24/7"
"22737","10817","Yosh: 18-35"
"22738","10817","Mashina rahbarlik guvosini olish"
"22739","10818","Opitniy"
"22740","10820","Shartnoma tuzish bilimi"
"22741","10820","Sotuv bilimi"
"22742","10821","Skills required vary depending on the job position."
"22743","10822","?????? ???????????? ?????? ??????????"
"22744","10822","????? ????? ???????????"
"22745","10822","????????"
"22746","10823","Photoshop bilan ishlash"
"22747","10824","Aloqa bepul"
"22748","10824","Yo'lkira tajriba"
"22749","10824","Ish bilan bo'lishga istak"
"22750","10824","Savdo va marketing bo'yicha bilim va malaka"
"22751","10825","Toliq stafka (toliq ish kuni)"
"22752","10826","Willingness to work in the specified countries"
"22753","10826","Valid travel documents"
"22754","10827","Qiymatli ish tajribasi."
"22755","10827","Professional malaka va tajribaga ega bo'lish."
"22756","10828","??????? ??????????? ????"
"22757","10828","??????? ????? ???????"
"22758","10828","???????? ???????? ??????"
"22759","10829","??????????????? ?????? ????"
"22760","10829","??????? ?????????? ??????????? ????? ???????"
"22761","10829","?????????, ????? ??????? ??????????? ??????? ????????????? ??????? ???"
"22762","10831","Desire for learning"
"22763","10831","Good physical health"
"22764","10831","Stress resistance"
"22765","10831","Ages 18 to 30"
"22766","10831","Love for children"
"22767","10832","Shashlichilik bilan bog'liq tajribalar"
"22768","10832","Ishga kelish uchun staj"
"22769","10833","Shashlik tayyorlash bilishi"
"22770","10833","Mijozlar bilan muomala qilish bekor"
"22771","10834","??? 18 ??? 25 ????"
"22772","10834","??? ?? ???????? ???? ????????"
"22773","10834","??????? ??????? ?????? ?????"
"22774","10834","????? ??????? ????????"
"22775","10836","18 ????? ?????"
"22776","10836","?? ????? ???????? ????????"
"22777","10837","Mashina (tiko, damas, jiguli, chevrolet)"
"22778","10837","Android yoki iOS smartfon"
"22779","10838","Tajriba - 7 oy yoki 1 yil"
"22780","10840","Chaqqon huwmomila aqilli"
"22781","10840","Akuratni oldin iwgalaganda"
"22782","10841","??? ?????? ????? ???? ???? ????"
"22783","10842","O'zbek va Rus tillarida rivojlanish"
"22784","10842","Kompyuter bilimi"
"22785","10842","Yaxshi komunikatsiya qobiliyatiga egallik"
"22786","10843","???????????? ???????????? ????????"
"22787","10843","?????? ???????? ? ?????????? ?????"
"22788","10844","Rus tili"
"22789","10844","Kompyuter savodxonligi"
"22790","10844","O'zbek tili"
"22791","10845","???? ???? ??????? ???????? ?????"
"22792","10845","????? ???????? ????? ??????? ?????"
"22793","10845","???????? ??????? ?????? ???????? ??? ??????? ?????? ????????? ?????"
"22794","10847","Yosh: 18dan yuqori"
"22795","10847","Yaxshi maosh bilan tasdiqlovchi"
"22796","10848","18dan yosh bolalar"
"22797","10849","Yosh 20-30 yosh"
"22798","10849","Ishga masuliyatli"
"22799","10849","Kassirlik tajribasi"
"22800","10850","Ish samaradorligi"
"22801","10850","Sotishda yetuklik"
"22802","10850","Ish bilan aylanishga tayyorlik"
"22803","10851","Rus tillarida bemalol gapirib bilish"
"22804","10851","Tojik tillarida bemalol gapirib bilish"
"22805","10851","Uzbek tillarida bemalol gapirib bilish"
"22806","10852","Halol va jamoaviylik qadriyatiga ega"
"22807","10852","OÆz ishiga masÆuliyatli"
"22808","10852","Kraska sotishda tajribali"
"22809","10854","Hushmuomila va kirishimli bo?lish"
"22810","10854","O?zbek tilida ravon gaplashish"
"22811","10854","Ishga mas?uliyat bilan yondashish"
"22812","10854","Russ tilini bilish"
"22813","10854","Ichki tartib va qoidalarga rioya qilish"
"22814","10855","Ishga kirish uchun bo'lishi kerak"
"22815","10857","Muhim, shu sohaga qiziqganlar uchun o'zimiz o'rgatamiz"
"22816","10858","18-35 ??????"
"22817","10859","Ish bilan bog'liq sohada tajriba"
"22818","10859","Savodxonlik"
"22819","10859","Ish bilan bog'liq sohada bilimlar"
"22820","10862","18 ???? ????? ??????"
"22821","10862","????? ????????"
"22822","10863","Xush muomilali"
"22823","10863","Kompyuter k≥nikmalari"
"22824","10863","Shaxarni yaxshi bilish"
"22825","10864","Eshik va mebel sexiga malakali ustalar"
"22826","10866","Ishga ma`sulyatli bo`lishi kerak"
"22827","10866","18 yoshdan 30 yoshgacha bo'lishi"
"22828","10868","??????????? ?? ????????? ?????"
"22829","10868","??? ?? ????? ?????? ????? ??????"
"22830","10868","????????????"
"22831","10869","Abroyim yoki kuba"
"22832","10870","Toshkent shahri yoki Toshkent viloyatida doimiy ro'yxatda turish kerak"
"22833","10870","20 yashdan 40 yoshgacha bolgan oÆgÆil bolalar"
"22834","10870","Chaqqon, halol, mas'uliyatli bo'lish"
"22835","10871","????????????, ?????? ????? ??????? ?????? ?????????, ????? ?????????? ?????? ????? ??????????????? ??? ??????, ???????? ???, ????????? ??????? ??????????????? ?????? ??????."
"22836","10871","????? ????? ????????????? ???"
"22837","10871","??????? ?? ??????? ??????? ??????? ??????? ?????? ??????"
"22838","10871","25-45 ?? ????????? ???"
"22839","10871","?????? ??????? ????????"
"22840","10872","18 dan 40 yoshgacha"
"22841","10876","Ish tajribasi"
"22842","10876","Yosh"
"22843","10877","Rus tili bilishi"
"22844","10877","Tojik tili bilishi"
"22845","10877","O'zbek tilini bilishi"
"22846","10878","18-30 yosh oraliqida"
"22847","10878","Xushmuomala bo'lish"
"22848","10878","09:00 dan 18:00 gacha ishlovchi"
"22849","10878","Ma'rifatli va murojaat qilish qobiliyatiga ega bo'lish"
"22850","10879","Zagran pasporti bulishi shart"
"22851","10879","Kumir sehdga taklif kilamiz"
"22852","10880","Savdo mahsulotlari bo'yicha bilim"
"22853","10880","Mijozlarga qulaylik yaratish"
"22854","10881","Sotuvchi va Oxrana sohasida tajriba (tajriba bo'lishi shart)"
"22855","10881","Yosh 18-25"
"22856","10883","Strong communication skills"
"22857","10883","Marketing experience"
"22858","10883","Analytical mindset"
"22859","10884","CSS"
"22860","10884","HTML"
"22861","10884","ReactJS"
"22862","10884","JavaScript"
"22863","10885","Strong problem-solving skills"
"22864","10885","Experience with software development lifecycle"
"22865","10885","Proficiency in programming languages such as Java, Python, or C++"
"22866","10887","Ozoda qol oyogi chaqqon"
"22867","10887","Polufabrikat sohasida tajribaga ega bolish"
"22868","10888","Avtomoykada tajribasi"
"22869","10888","Haydovchilik guvoxnomasi"
"22870","10889","????? ?????? ??????"
"22871","10890","?? ????? ?????? ?????? ??????"
"22872","10893","Yosh 18-40"
"22873","10893","Ustoqlik va ishbilarmonlik"
"22874","10893","Rus tili va shved tili bilishi shart"
"22875","10895","Ishga mas'uliyat bilan yondashish"
"22876","10895","6/1 kunlik ish"
"22877","10895","O'zbek tilida ravon so'zlashish"
"22878","10895","Yosh 18-30"
"22879","10896","17-30 yosh oralig'ida bo'lish"
"22880","10896","Issiq ovqat va yotoqxona ichida ishlash"
"22881","10896","Chilonzor tumanida yashash"
"22882","10899","???? ?????? ?? ????? ?????? ????"
"22883","10899","?????? ???????? ?????"
"22884","10902","Komandasozlik"
"22885","10902","Tikuvchi bo'lishga qiziqish"
"22886","10902","Mehnatparvarlik"
"22887","10903","???????? ??????? ?????? ?? ?????? ???????????"
"22888","10903","??????????????"
"22889","10903","????????????"
"22890","10903","????????????"
"22891","10903","??????????????????"
"22892","10903","???????? ?????????"
"22893","10903","???????????????????"
"22894","10904","O'zbek tilida ravon gapira olish yetenegi"
"22895","10904","Excell va Word dasturlari bilishi"
"22896","10904","Sotuv bo?yicha tajriba"
"22897","10906","????????? ??????? ???????"
"22898","10906","18 ???? 30 ????"
"22899","10908","Knowledge of concurrency patterns in Java"
"22900","10908","Familiarity with various design and architectural patterns"
"22901","10908","Experience with popular web application frameworks"
"22902","10908","Proficiency in Java programming"
"22903","10909","25 yoshdan 40 yoshgacha"
"22904","10909","Qat'iyatli va harakatchan"
"22905","10909","Ish mas'uliyatini tushunish"
"22906","10910","?????????? ?? ????????? ?????"
"22907","10910","????? ?????? ????? ?? ??????? ??????? ????"
"22908","10910","????? ??????? ???? ???????"
"22909","10910","??????? ??????? ?? ?????? ??? ?????"
"22910","10911","Mebelni operatsion qilish"
"22911","10911","Mebel tikish bilimi"
"22912","10911","Bichuvchi ishi"
"22913","10912","??? ??? ?????????? ????????????"
"22914","10913","Kompyuter bilimlari"
"22915","10913","Ish bilimi"
"22916","10915","Komunikatsiya"
"22917","10916","Mashinani yaxshi xayday oladigan bo'lishi"
"22918","10916","Asli Toshkentlik bo'lishi"
"22919","10917","??????????"
"22920","10917","???????????"
"22921","10918","??????????? ??????? ????ch"
"22922","10918","????? ?? ??????? ?????????"
"22923","10918","?????????? ???????? ????? ?????????? ???????"
"22924","10919","Yosh 18-35"
"22925","10919","O'zbek tilida ravon so'zlashish"
"22926","10919","Ishga mas'uliyat bilan yondashish"
"22927","10920","Sotish va marketingda tajriba"
"22928","10920","CRM dasturlarini bilish"
"22929","10920","Kompyuterda yaxshi ko'nikma"
"22930","10921","Smartfon telefoni"
"22931","10921","3 oylik ish tajribasi"
"22932","10922","????? ?????? ????? ????????"
"22933","10922","??????? ?????? ??? ?????"
"22934","10922","?????????? ?? ?????????"
"22935","10923","????? ????????? ???????"
"22936","10923","???????? ???"
"22937","10923","?????? ????? ????????????? ????? ?????"
"22938","10924","???? ?????? ?? ?????????? ???? ?????"
"22939","10924","?????????? ?? ????????? ?????"
"22940","10924","???? ????????? ????? ???????"
"22941","10924","????? ?????? ????? ????????"
"22942","10926","Ish bilimlari"
"22943","10926","O'zbek tilida rivojlanishi"
"22944","10926","Yaxshi kommuikatsiya qobiliyati"
"22945","10927","????? ????? ????????"
"22946","10927","????????? ???? ????????"
"22947","10927","??????? ???????"
"22948","10927","???????????????"
"22949","10928","Ishchi"
"22950","10928","Nazorat qilish"
"22951","10929","Rus tili bilishi"
"22952","10929","Yoshi 18-35"
"22953","10929","Xushmuomalalik va ma'sulyatlilik"
"22954","10930","?????????"
"22955","10930","?????????????"
"22956","10930","?????? ?????????"
"22957","10931","Unspecified"
"22958","10932","Xushmuomala, ishiga mas'uliyatli bo'lishi kerak"
"22959","10933","Sotuv bilishi"
"22960","10933","Intizom"
"22961","10933","Intiluvchanlik"
"22962","10933","Hushmuomalalik"
"22963","10934","20-30 yosh"
"22964","10934","Glavniy bugalter bo'lish"
"22965","10935","?????? ???????????? ???????"
"22966","10935","???? ? ????? ????????"
"22967","10935","??????????????????"
"22968","10935","????????? ????"
"22969","10935","????????"
"22970","10935","??????? ????????? ? ?????"
"22971","10936","18-25 yosh"
"22972","10936","Turmushga chiqmagan"
"22973","10936","Rus tili bilishi"
"22974","10937","?? 25-30 ?????? ??????? ??? ????"
"22975","10937","?? 20-35 ?????? ??????? ?????? ????"
"22976","10938","??? ????? ???????? ????? ???? ?????????"
"22977","10938","??????? ??????? ???? ?????????"
"22978","10939","Motosikl yoki avtomobil egasi"
"22979","10939","Navigator bilimi"
"22980","10940","Yumshoq mebel ish tajribasi"
"22981","10940","Mebel xomashyo omborxona tajribasi"
"22982","10940","Mebel yig'ish ish tajribasi"
"22983","10940","sifatli ish bajarish"
"22984","10941","Savdo bo'yoq ish bajarish qobiliyati"
"22985","10941","???akali svarka bilan ishlash"
"22986","10942","?????? ???????"
"22987","10943","B,C katigoriyadagi prava"
"22988","10943","MIB dan qarzdorligi va Alimenti bo'lmasligi"
"22989","10943","Boshqalardan ARZON firma to'lovi"
"22990","10943","Sudlanmagan bo'lishi"
"22991","10944","Chiroyli tashqi koÆrinishga ega boÆlish"
"22992","10944","Rus tili bilishi"
"22993","10944","Kompetentlik va CRM tizimini tushunish"
"22994","10945","?? ?????????"
"22995","10945","????????????"
"22996","10945","????????"
"22997","10945","??????????"
"22998","10945","????? ???????"
"22999","10945","???????"
"23000","10945","??????-???????"
"23001","10945","?????? ?????????????? ??? ?????"
"23002","10946","?????? ?????????????? ??? ?????"
"23003","10946","???????? ???????? ??? ?????"
"23004","10946","??????? ????? ???????? ???????? ????????"
"23005","10947","8 ?????? ???????"
"23006","10947","?? ????????: 18-26"
"23007","10947","???????? ??????????? ????? ??????????"
"23008","10949","O'zgarisharni sevish"
"23009","10949","Yuksak motivatsiya"
"23010","10949","Ish joyida bardoshli"
"23011","10949","Team player"
"23012","10950","Shu sohadagi ish tajribasi"
"23013","10951","Ish bilan shug'ullanishga tayyormanlik"
"23014","10951","Juda yaxshi fikr-mulohazaga ega bo'lish"
"23015","10951","Mijozlar bilan adolatli muloqot qilish"
"23016","10952","Malakaga ega bo'lganlar afzal"
"23017","10952","O'ylik maosh 4.000.000-7.000.000 so'm"
"23018","10952","30 yoshgacha bo'lgan ayollar va qizlar"
"23019","10954","Ishga uzoq vaqt chiqishi"
"23020","10954","25-35 yosh"
"23021","10954","Erkak"
"23022","10955","Rus/Ozbek tillarni bilish"
"23023","10955","Mehnatsevarlik"
"23024","10955","Stressga chidamlik"
"23025","10955","Ishga oz vaqtida kelishlik"
"23026","10955","Chiroyli korinish"
"23027","10956","Chiroyli hush momilali qiz"
