"id","job_id","comment"
"18828","12808","????? ???? ??? ???? 2 ???????? ????????"
"18829","12808","?????? ?????? ?????????"
"18830","12809","Shifts may vary"
"18831","12809","Transportation and accommodation provided"
"18832","12810","Toshkent shaxarda istiqomat qilishi shart!"
"18833","12811","VAQTIDA ISHKA KILISH"
"18834","12811","ISH VAQTI 8 DAN 18GACHA"
"18835","12813","Talaba yigit va qizlarni ham ishga qabul qilamiz"
"18836","12813","Ish grafigi: 6/1; 1-stavka: 09:00 - 18:00 (kunduzgi), 1-stavka: 14:00 - 22:00 (kechgi smena), 0.5-stavka: 15:00 - 20:00 (kechgi yarm stavka)"
"18837","12814","Kelishuv asosida"
"18838","12816","Gaz va mashinani  moylari Kompaniya tomonidan qoplanadi"
"18839","12816","Oylik to'lov o'z vaqtida"
"18840","12816","Xushmuomila va yaxshi jamoa"
"18841","12816","Karyerada o'sish"
"18842","12817","Female candidates only"
"18843","12818","?? ????? 08:00 ??? 18:00 ????"
"18844","12818","?? ??? ???????? ??? ??? ??????"
"18845","12818","????? ???????????? ??????? ??????"
"18846","12819","Ish uchun alohida sim karta va telefon taqdim etiladi"
"18847","12819","Sinov muddati davomida ish haqi belgilanadi"
"18848","12820","Staj ketadi"
"18849","12821","Ish 8:00 dan 19:00 gacha"
"18850","12822","????? ??????? ?????? ?????!"
"18851","12823","Muslim campaign"
"18852","12823","Working hours: 2-3 hours per day"
"18853","12824","Ish faqat Toshkent shahrida"
"18854","12824","Yotoq joy yo'q"
"18855","12824","BEKUL sumka taqdim etiladi"
"18856","12825","Bonuslar va oÆsish uchun yaxshi ishlagan xodimlar uchun"
"18857","12825","Shinam ofis"
"18858","12825","Ahil jamoa"
"18859","12825","Lavozim kutarilishi"
"18860","12826","Training will be provided for new recruits."
"18861","12827","Opportunity to learn personal development skills for free"
"18862","12828","Lunch and dinner provided"
"18863","12828","Opportunities for career advancement"
"18864","12829","Reklama va elonlaringiz bo'lsa: @Shamsiddin_Abduqodirov ga murojat qiling!"
"18865","12830","Subscribe to the channel @ish_bor_andijo for job updates."
"18866","12833","Previous experience working with children is preferred."
"18867","12835","Har bir bolaning baxtli va sog'lom o'sishini ta'minlash"
"18868","12836","???????? ????? ?? ?????? ??????? ?????????? ?????? ??? ???????? ???? ???? ????? ?? ????? ????????? ?? ????????? ?????? ????"
"18869","12837","?? ???????: 6/1"
"18870","12837","???? ?????? ?????? 25-35 ?????? ??????????"
"18871","12838","????? ??? ?????? ??? ?????"
"18872","12838","????????? ?????"
"18873","12838","100$ - 250$ ????? ???????"
"18874","12838","????????, ??????????? ?? ??? ????? ???? ?????? ????? ????????"
"18875","12839","Uzoqdan kelganlarga yotib ishlashga sharoitlar bor!"
"18876","12840","?? ????? ??????\n????? ??????? ??????? ????????"
"18877","12841","Qulay va shinam ofisda ish joyi"
"18878","12841","Ahil jamoa va rivojlanish imkoniyati"
"18879","12841","Bepul transport va tushlik"
"18880","12842","Yoqimli mukofotlar bor"
"18881","12845","Working hours: 08:00 - 19:00"
"18882","12845","Responsibility required"
"18883","12845","6 days of work per week"
"18884","12845","Age requirement: 18-32 years old"
"18885","12846","Please call between 08:00 to 19:00 for inquiries."
"18886","12848","Tushlik va yotoqxona korxona hisobidan beriladi"
"18887","12849","?? ??? ?????????"
"18888","12851","Monthly salary after February"
"18889","12851","Long-distance candidates with accommodation provided"
"18890","12852","Travel allowance provided for home visits every 2.3 months"
"18891","12854","Luxury accommodation provided"
"18892","12854","Recreation and relaxation facilities available"
"18893","12854","3 meals a day"
"18894","12854","Shared bathroom"
"18895","12854","On-site work location"
"18896","12855","Yotoqhona ham mavjud"
"18897","12855","40ga yaqin ahil jamoa bilan ishlash imkoniyati"
"18898","12855","QoÆshimcha bonuslarga ega boÆlish imkoniyati"
"18899","12855","4 mavsumda ham doimiy ish"
"18900","12856","Avval qandolatchilik sehida ishlagan b⌡lsa yaxshi bo'lardi"
"18901","12857","Tushlikda issiq ovqat kompaniya xisobidan."
"18902","12858","Yotoq joy va 3mahal ovqat"
"18903","12859","Ishni ""0"" dan bepul o'rgatamiz !"
"18904","12859","Ish qulay va shinam ofisda"
"18905","12859","Maoshlar o'z vaqtida har haftada"
"18906","12859","Qulay lokatsiya"
"18907","12859","Lavozim o'sish imkoniyati"
"18908","12860","Transport mavjud"
"18909","12860","Tanovul qilish bepul"
"18910","12861","????????: 20 ????? 30 ??????"
"18911","12862","?????? ?????? ?????"
"18912","12862","???? ??? ???"
"18913","12864","Applications not accepted without meeting requirements"
"18914","12864","Remote work not available"
"18915","12865","Ish vaqti: Suhbatda aytiladi"
"18916","12865","Oylik maosh: Kelishiladi"
"18917","12866","Toshkent propiska bo'lishi shart"
"18918","12866","Yotoqxona yo'q"
"18919","12867","????? ??????? ?? ??? ?? ??????"
"18920","12870","Work conditions include 4 meal breaks and accommodation provided with a comfortable environment."
"18921","12871","Yotoq joyi yoq"
"18922","12872","Yosh chegarasi: 18 yoshdan 35 yoshgacha"
"18923","12872","Dushanbadan shanbagacha ish yakshanba dam olish"
"18924","12873","We provide training and necessary equipment for the job."
"18925","12875","Only for male and female candidates"
"18926","12875","Comfortable working environment"
"18927","12876","Only for male candidates"
"18928","12876","Comfortable working with a team of women"
"18929","12877","Ayollar uchun"
"18930","12878","Ibodatlar uchun xizmat bor"
"18931","12878","Ish vaqti 8.00 dan 20.00 gacha"
"18932","12879","Bonuslar va o'sish imkoniyatlari"
"18933","12879","Shinam ofis"
"18934","12879","Lavozim kutarilishi"
"18935","12879","Ahil jamoa"
"18936","12880","Only a team consisting of young people!"
"18937","12881","Qulayliklar: Yotoq joy bilan tamirlanadi, 3 mahal ovqat bilan ham, Sharoiti juda yaxshi holatda"
"18938","12881","Studentlarni ishga qabul qilmaymiz"
"18939","12881","Doimiy ishlaydigan ishchilar kerak"
"18940","12881","2 kun sinov muddatda ishga qabul qilinadi"
"18941","12882","??????? ???? +90 053 66 00, +71 216 47 47"
"18942","12883","Faqat yoshlardan iborat boÆlgan jamoa!"
"18943","12883","Talaba yigit va qizlarni ham ishga qabul qilamiz, kechgi smenaga."
"18944","12884","Yotoqxona, 3 maxal ovqat ishxona hisobidan"
"18945","12885","?????: ???????????? ?-?, 17??, ????????: ????????? ???????????"
"18946","12885","????? ??????: 6/1, 8:00-18:00 / 9:00 - 19:00"
"18947","12886","?? ?????: 09:00 - 18:00"
"18948","12886","?? ?? ????? ???? ?????????? ??????????"
"18949","12887","No temporary or part-time positions available"
"18950","12888","Polo, rebanali fudbolka, hoddiy va jiletka tikiladi"
"18951","12889","?xil kollektiv"
"18952","12890","Talaba yigit va qizlarni ham ishga qabul qilamiz, kechgi smenaga."
"18953","12890","Faqat yoshlardan iborat boÆlgan jamoa!"
"18954","12891","Faqat yoshlardan iborat boÆlgan jamoa!"
"18955","12891","Halol bo'lish va formada ishlash talab qilinadi."
"18956","12892","Commission based on sales"
"18957","12892","Training provided"
"18958","12892","Flexible working hours"
"18959","12893","Qabul muddati: 2 kun sinov muddatda ishga qabul qilinadi"
"18960","12893","Kerakli ishlarchi: Doimiy ishlaydigan ishchilar"
"18961","12893","Qulayliklar: Yotoq joy bilan tamirlanadi, 3 mahal ovqat bilan, Sharoiti juda yaxshi holatda"
"18962","12894","Bonuslar va oÆsish"
"18963","12894","Shinam ofis"
"18964","12894","Ahil jamoa"
"18965","12894","Lavozim kutarilishi"
"18966","12895","Temporary and permanent positions available."
"18967","12895","Meals provided at the workplace."
"18968","12895","Accommodation available for those who need it."
"18969","12896","Professional o'sish uchun keng imkoniyatlar"
"18970","12896","Zamonaviy va shinam ish sharoitlari"
"18971","12896","Mehnat kodeksiga muvofiq rasmiylashtirish"
"18972","12896","Do'stona va qo'llab-quvvatlovchi jamoa"
"18973","12897","Tel: +998990050709"
"18974","12898","18- 30 yoshgacha"
"18975","12898","Ishga ma'suliyat bilan yondashish"
"18976","12898","Oæzbek tilida ravon soæzlasha olish"
"18977","12898","Tashki koærinishiga e'tiborli boælishi."
"18978","12899","Ish vaqti: 09:00-16:00, 16:00-21:00"
"18979","12899","Ishchilar uchun doimiy o?quv kurslari"
"18980","12899","Professional va samimiy jamoa"
"18981","12899","Korxona tomonidan bepul tushlik"
"18982","12899","Qulay sharoitdagi ofisda ish"
"18983","12899","Intiluvchan xodimlar uchun yaxshi l?vozimlar"
"18984","12900","18 yoshdan / 30 yoshgacha uchun sotuvchilikga"
"18985","12900","18 yoshdan / 40 yoshgacha uchun kassaga"
"18986","12900","Haftada 1 kun dam, haftalik ish haqi, doÆstona jamoa, obed dokondan"
"18987","12901","Oylik maoshining miqdori salohiyatingizga va harakatingizga qarab o'sib boradi"
"18988","12901","3mahal issiq ovqat ishxona hisobidan"
"18989","12901","Yotib ishlaydiganlar uchun yotoqhona ham mavjud"
"18990","12901","40ga yaqin ahil jamoa bilan ishlash imkoniyati"
"18991","12901","4 mavsumda ham doimiy ish"
"18992","12901","QoÆshimcha bonuslarga ega boÆlish imkoniyati"
"18993","12904","Bonuslar tug'ulgan kunlar va bayramlarda"
"18994","12904","O'sish imkoniyati mavjud"
"18995","12905","Avtomobil, velosiped, yoki piyoda bo'lishi mumkin"
"18996","12906","Contact only through Telegram after 6:00 PM"
"18997","12906","Interview slots are limited, hurry to apply"
"18998","12907","Erkin grafikda ish"
"18999","12908","Ish vaqti: 10:00 dan 19:00 gacha 6/1"
"19000","12909","Housing provided by the employer in a hostel 5 minutes away by foot. Rooms for 2-3 people. Couples accommodated separately."
"19001","12910","Alkogol va tamakimahsulotlar borligi tarmoqlarida muvozanatga amal qiladi"
"19002","12910","21 yoshdan ayollar va qizlar, 18 yoshdan erkaklar ishga qabul qilinadi"
"19003","12911","Moslashuvchan jadval (talabalar ham qabul qilinadi)"
"19004","12911","Uyga yaqin ishlash imkoniyati"
"19005","12911","Bepul trening"
"19006","12911","Martaba o'sishi imkoniyatlari"
"19007","12914","Sizga qulay bo'lgan kunlari va lokatsiyada"
"19008","12914","Kompaniya tomonidan: Kunlik to'lovlar va bonuslar"
"19009","12914","Ish vaqti: erkin ish grafigi, o'zingizga moslab olasiz"
"19010","12915","Joylar soni chegaralangan"
"19011","12916","Candidates must be punctual and responsible"
"19012","12918","???? ????? ????????"
"19013","12918","2-3 ????? ????? ????????"
"19014","12919","Suhbat yoki ish bo'yicha qo'shimcha ma'lumot olish uchun darhol ko'rsatilgan raqamga qo'ng'iroq qiling."
"19015","12920","Erkaklarga yotoqxona yo'q"
"19016","12920","Ayollarga yotoqxona bor"
"19017","12921","Haftada 1 kun dam"
"19018","12921","Haftalik ish haqi"
"19019","12921","DoÆstona jamoa"
"19020","12921","Obed dokondan"
"19021","12923","?? ??? ?????????"
"19022","12924","Support will be provided for those without work experience"
"19023","12924","Courses available in various disciplines"
"19024","12925","???????? ???? ???????? ?? 1-2 ?? ???????? ????? ????????"
"19025","12925","??? 6 ???? ?????? ????????"
"19026","12926","Working hours: 6 days a week, 1 day off"
"19027","12926","Night shift: 20:00 to 8:00"
"19028","12926","Day shift: 8:00 to 20:00"
"19029","12926","No need to speak Russian"
"19030","12926","Advances and bonuses available"
"19031","12928","Residing in Toshkent is required"
"19032","12928","No accommodation provided"
"19033","12928","Must be responsible and reliable"
"19034","12929","?? ?????: 09:00-19:00"
"19035","12930","Yotok hona bollar va aellar uchun alohida, yuvinish va kiyinish honalariyam alohida"
"19036","12930","Talabalar bezovtka kilmaydi"
"19037","12931","18 yoshdan 30 yoshgacha bo'lgan yigit va qizlarni taklif qilamiz"
"19038","12932","Bonuslar va o'sish imkoniyati mavjud."
"19039","12933","Mehnat ta'tili"
"19040","12933","Ish haqqi o'z vaqtida beriladi"
"19041","12933","Kafolatlangan martaba o'sishi direktorgacha"
"19042","12933","Qo'shimcha bonuslar"
"19043","12933","Ish haqqi: Belgilangan maosh + bonus 10 000 000 so'mgacha"
"19044","12934","Competitive salary and bonuses"
"19045","12934","Opportunities for professional growth and development"
"19046","12934","Friendly and professional team"
"19047","12934","Flexible work schedule"
"19048","12935","Maosh 3 mln - 10 mln"
"19049","12935","Yotoq joy"
"19050","12935","3 olovli ovqat"
"19051","12935","Transport qatnovi mavjud"
"19052","12936","?????? ???????? 150.000 ??? ??? 400.000 ??????? ????? ??????"
"19053","12936","?????? ?????? ???????? ??????"
"19054","12937","Subscribe to the channel for more details on job vacancies."
"19055","12938","Company provides meal in dining room after 3 months of work"
"19056","12939","Yotoq joyi mavjud"
"19057","12939","3 mahal ovqat ishxona xisobidan"
"19058","12940","Yotoq joyi mavjud"
"19059","12940","3 mahal ovqat ishxona xisobidan"
"19060","12941","Yotoq joyi mavjud"
"19061","12941","3 mahal ovqat ishxona xisobidan"
"19062","12942","All details will be discussed during the interview."
"19063","12944","3 meals provided"
"19064","12944","Accommodation offered"
"19065","12945","Yotoqxonai available"
"19066","12945","3 meals provided"
"19067","12945","Sorting is done based on job performance"
"19068","12946","Faqat yotib ishlaydiganlar murojaat qilishlari mumkin. Qatnab ishlayman deganlar bezovta qilmasin."
"19069","12947","Candidates who can read/write should not apply."
"19070","12948","Shanba yakshanba dam"
"19071","12948","Abet bor"
"19072","12949","Available for both male and female candidates"
"19073","12949","No accommodation provided"
"19074","12950","Tel: +998944070770"
"19075","12952","Opportunity for bonuses and incentives"
"19076","12952","Timely payment of earnings"
"19077","12953","Bonuslar tug'ulgan kunlar va xar kuni taqdirlash marosimlar uchun"
"19078","12953","O'sish imkoniyati - operatorlikdan menejer lavozimigacha"
"19079","12956","Talablar qabul qilinmaydi"
"19080","12956","Yosh chegarasi 18 - 45"
"19081","12957","3 mahal ovqatlanish"
"19082","12957","Yotoq joyi"
"19083","12958","Job offer is only for residents of Tashkent"
"19084","12958","Professional trainers for various fitness activities are also being hired"
"19085","12959","Muhimi halol va qonuniy"
"19086","12959","Yosh chegarasi 14 yoshdan kattalar uchun"
"19087","12961","3 mahal issiq ovqat, tekin yotoqhona mavjud"
"19088","12962","Document kilingan firma hisobidan"
"19089","12962","Bilet (samalyotga)"
"19090","12962","Uyd?n bazagacha hamma rashod kilib beriladi"
"19091","12962","Jotokxona bepul kanteynerdan uyi kilinigan 1 hona 4 kishidan"
"19092","12962","3 mahal ovkat bepul"
"19093","12963","No sleeping areas available"
"19094","12963","Experience certificate required (internship available)"
"19095","12963","Age limit: 18 to 30 years old"
"19096","12963","Trial period: 3 days (monthly salary not paid)"
"19097","12965","Stable and Guarantee"
"19098","12965","Paid leave (annual and holiday)"
"19099","12965","Salary of 4,000,000 and above"
"19100","12965","Career growth personally and professionally"
"19101","12965","Annual salary increase and timely payment"
"19102","12965","Friendly and supportive team"
"19103","12966","3 mahal ovqat ishxona xisobidan"
"19104","12966","Yotoq joyi mavjud"
"19105","12967","Career growth opportunities"
