"id","is_job_vacancy","message_id","job_name","company_name","job_type","job_salary","job_descriptions","input_language","job_date","is_active","is_verified","created_at","updated_at"
"11843","1","8791","Sales Associate","Ziyo Nuri kitoblar dokoni","Full-Time","2 million UZS - 3 million UZS","Sales position in a book store.","uz","2024-10-16 10:02:10","1","0","2024-10-16 10:02:10","2024-10-16 10:02:10"
"11844","1","8790","Sales Associate","Ziyo Nuri kitoblar dokoni","Full-Time","2 mln - 3 mln monthly","Sales associate role in a book store.","uz","2024-10-16 10:02:10","1","0","2024-10-16 10:02:10","2024-10-16 10:02:10"
"11845","1","8792","Backend Developer","?? ??? ?????????","Full-Time","Salary negotiable","Developing backend systems for company's projects","uz","2024-10-16 10:02:39","1","0","2024-10-16 10:02:39","2024-10-16 10:02:39"
"11846","1","8793","????? ?? ???-???????? ???????? ??????????? ???? ??????","???????? ?????????","Full-Time","3.000.000 ??? - 5.000.000 ???????","18-40 ?????? ????? ?? ???-???????? ????????? ????? ????????? ?????? ???????.","uz","2024-10-16 10:05:19","1","0","2024-10-16 10:05:19","2024-10-16 10:05:19"
"11847","1","8794","?????","??????","Full-Time","4.000.000 ????","?????? ?????????????? ??? ?????? ????????? ???? ?????? ?????","uz","2024-10-16 10:05:47","1","0","2024-10-16 10:05:47","2024-10-16 10:05:47"
"11848","1","8795","???? ???? ????","???????? ????","Full-Time","4.000.000?????","???? ???? ???? ??????? ??????","uz","2024-10-16 10:13:33","1","0","2024-10-16 10:13:33","2024-10-16 10:13:33"
"11849","1","8796","Experienced Brigadier (Department Head)","Ishlab Chiqarish Korxonasiga","Full-Time","Competitive, paid on time monthly","Supervise and lead work teams, ensure production targets are met","ru","2024-10-16 10:13:34","1","0","2024-10-16 10:13:34","2024-10-16 10:13:34"
"11850","1","8797","?????????? ???????? ?? ????????","????? ??????????","Full-Time","4.000.000 - 6.000.000 UZS","????????? ???????? ???????, ???????? ? ?????????, ????????? ???????????? ?????.","ru","2024-10-16 10:13:35","1","0","2024-10-16 10:13:35","2024-10-16 10:13:35"
"11851","1","8798","Kuryerlar","Yandex eats hamkori","Full-Time","Piyoda kunlik ≥rtacha 150.000, velo 250.000 va avto 400.000 so'm","Kuryerlik xizmatini taqdim etish","uz","2024-10-16 10:15:37","1","0","2024-10-16 10:15:37","2024-10-16 10:15:37"
"11852","1","8799","Office Manager and Sales Agent","Professional Kosmetika","Full-Time","8,000,000 - 10,000,000 so'm","Office manager and sales agent positions available at Professional Kosmetika company.","uz","2024-10-16 10:20:52","1","0","2024-10-16 10:20:52","2024-10-16 10:20:52"
"11853","1","8800","Security Guard","IDEA maishiy texnika va elektronika do'konlar tarmog'i","Full-Time","2,500,000 UZS","Security guard position for male candidates within the age range of 22-28.","uz","2024-10-16 10:29:10","1","0","2024-10-16 10:29:10","2024-10-16 10:29:10"
"11854","1","8804","Sales Representative","FreeLink","Part-Time","Kelishamiz","Providing telecommunications services, flexible working hours, career growth opportunities.","uz","2024-10-16 10:31:12","1","0","2024-10-16 10:31:12","2024-10-16 10:31:12"
"11855","1","8802","Sales Manager","Not specified","Full-Time","11.000.000 mln","Sales managers with personal vehicle needed. No experience required, will provide training.","uz","2024-10-16 10:31:12","1","0","2024-10-16 10:31:12","2024-10-16 10:31:12"
"11856","1","8801","Receptionist and Sales Associate","Avtosaloniga","Full-Time","2000000 mln so'm","Receptionist for the showroom and sales associate for cleanliness tasks.","uz","2024-10-16 10:31:13","1","0","2024-10-16 10:31:13","2024-10-16 10:31:13"
"11857","1","8803","Sotuvchi","Sora kilit kompaniyasi","Full-Time","3,000,000 - 10,000,000 soæmgacha (Fix + OKR +KPI + Bonus)","Oflayn,","uz","2024-10-16 10:31:17","1","0","2024-10-16 10:31:17","2024-10-16 10:31:17"
"11858","1","8806","Kassir","BUTTON","Full-Time","2.500.000 dan - 3.000.000 gacha","","uz","2024-10-16 10:40:27","1","0","2024-10-16 10:40:27","2024-10-16 10:40:27"
"11859","1","8808","Cosmetology Assistant","??????? ???????????? ?????????","Full-Time","3.500.000 - 6.000.000","Assist cosmetologists in performing cosmetic procedures on clients.","uz","2024-10-16 10:52:20","1","0","2024-10-16 10:52:20","2024-10-16 10:52:20"
"11860","1","8809","Ustalar","","Full-Time","Kelishiladi","???????? ? ????????","ru","2024-10-16 10:56:00","1","0","2024-10-16 10:56:00","2024-10-16 10:56:00"
"11861","1","8810","Dispecherlikka odam kerak","Not specified","Full-Time","Kr. 100,000 - 300,000 monthly","Logistics dispatcher needed for online work.","uz","2024-10-16 10:56:01","1","0","2024-10-16 10:56:01","2024-10-16 10:56:01"
"11862","1","8813","Gornichniy (Housekeeper)","Not specified","Full-Time","2 million UZS per month, work hours from 9:00 to 17:00","Cleaning duties in a room","uz","2024-10-16 10:59:08","1","0","2024-10-16 10:59:08","2024-10-16 10:59:08"
"11863","1","8812","Baliq Yetishtirish Specialist","Not specified","Full-Time","3,000,000 so'm","Ribhozda ishlidi. Shug'lanamiz baliq yetishtirish bilan.","uz","2024-10-16 10:59:10","1","0","2024-10-16 10:59:10","2024-10-16 10:59:10"
"11864","1","8811","????????? ??????? ??????","????????? ?? ?????????? ??????","Full-Time","3.000.000 - 5.000.000","????????? ?? ?????????? ????? ?????????? ????? ????????? ??????? ?????? ???????????? ?????????? ???? ?????? ?????????.","uz","2024-10-16 10:59:11","1","0","2024-10-16 10:59:11","2024-10-16 10:59:11"
"11865","1","8818","Sales Manager","HADYA NUR","Full-Time","6.000.000 - 8.000.000 UZS +%","HADYA NUR company is hiring sales managers for its call center.","uz","2024-10-16 11:01:15","1","0","2024-10-16 11:01:15","2024-10-16 11:01:15"
"11866","1","8815","Taxi Millennium Driver","TAXI MILLENNIUM","Full-Time","Up to 15,000,000 UZS per month","Driving for Taxi Millennium","uz","2024-10-16 11:01:16","1","0","2024-10-16 11:01:16","2024-10-16 11:01:16"
"11867","1","8819","Uskunada ishlash upakofka qilish karopka yasash va boshqalar","MchJ Saidov","Full-Time","3 000 000 UZS","Uskunada ishlash upakofka qilish karopka yasash va boshqalar","uz","2024-10-16 11:01:16","1","0","2024-10-16 11:01:16","2024-10-16 11:01:16"
"11868","1","8817","Bosh xodim (???)","Kanstovar distribyutorlik kompaniyasi","Full-Time","6.000.000 + 12.000.000","Bosh xodim sotuv bulimi uchun qidirilmoqda.","uz","2024-10-16 11:01:17","1","0","2024-10-16 11:01:17","2024-10-16 11:01:17"
"11869","1","8816","Sotuv menejer","Not specified","Full-Time","5 000 000 - 12 000 000","Sotuv menejerlik bilan bog'liq ish","uz","2024-10-16 11:01:17","1","0","2024-10-16 11:01:17","2024-10-16 11:01:17"
"11870","1","8814","Sotuv menejeri (operator)","COLL SENTR","Full-Time","8 mln dan 20 mln gacha","Sotuv menejeri (operator) uchun ish imkoniyati","uz","2024-10-16 11:01:18","1","0","2024-10-16 11:01:18","2024-10-16 11:01:18"
"11871","1","8820","????? ?????????","Kids Lunch","Full-Time","??????????","??????? ?????????? ?????????? ?????????? ½Kids Lunch╗?? ????? ????????? ????? ?? ????????.","uz","2024-10-16 11:01:19","1","0","2024-10-16 11:01:19","2024-10-16 11:01:19"
"11872","1","8823","????? ?? ??????? ???????","Sariqbola toys","Full-Time","3.000.000 - 7.000.000","????????? ?? ??????? ???????","uz","2024-10-16 11:02:48","1","0","2024-10-16 11:02:48","2024-10-16 11:02:48"
"11873","1","8821","QA Engineer","?? ?????? ????","Full-Time","?? 12 000 000 ??? (? ??????????? ?? ?????? ?????????)","??????????? ?? (QA Engineer) ? ?????? ?????","ru","2024-10-16 11:02:53","1","0","2024-10-16 11:02:53","2024-10-16 11:02:53"
"11874","1","8824","YIGITlarni","Ishlab chiqarish korxonasiga","Full-Time","3 000 000 - 6 000 000","Ishga yig'ilish","uz","2024-10-16 11:03:19","1","0","2024-10-16 11:03:19","2024-10-16 11:03:19"
"11875","1","8825","Yigit ishchi","Ishlab chiqarish korxonasiga","Full-Time","3 000 000 - 6 000 000","Ishlab chiqarish korxonasi YIGITlarni ishga taklif qilmoqda.","uz","2024-10-16 11:03:37","1","0","2024-10-16 11:03:37","2024-10-16 11:03:37"
"11876","1","8827","Stanok operatori / Oyna kesuvchi","Global Glass","Full-Time","2.8 mln dan - 3.5 mln sumgacha","Stanokda ishlash va oyna kesish","uz","2024-10-16 11:07:53","1","0","2024-10-16 11:07:53","2024-10-16 11:07:53"
"11877","1","8828","Malakali Tikuvchi","Tikuv Sexi","Full-Time","3.000.000 som to 12.000 som","Malakali tikuvchi xotin-qizlarni ishga taklif qilamiz","uz","2024-10-16 11:14:07","1","0","2024-10-16 11:14:07","2024-10-16 11:14:07"
"11878","1","8829","Tikuvchi Dazmolchi","Tikuv Sexi","Full-Time","3.000.000 som dazmolchiga(10.000dan 12.000gacha)","Malakali tikuvchi xotin-qizlarni ishga taklif qilish","uz","2024-10-16 11:14:08","1","0","2024-10-16 11:14:08","2024-10-16 11:14:08"
"11879","1","8830","????????(??????????)","Golden Brands","Full-Time","6,000,000 UZS","???????? ??????? ????????","uz","2024-10-16 11:18:48","1","0","2024-10-16 11:18:48","2024-10-16 11:18:48"
"11880","1","8831","YIGITlar ishga taklif qilinadi","Ishlab chiqarish korxonasiga","Full-Time","3 000 000 - 6 000 000","Yotoq joyi mavjud, 3 mahal ovqat ishxona xisobidan.","uz","2024-10-16 11:19:51","1","0","2024-10-16 11:19:51","2024-10-16 11:19:51"
"11881","1","8832","YIGITlar ishiga taklif qilinadi","Ishlab chiqarish korxonasiga","Full-Time","3 000 000 - 6 000 000","","uz","2024-10-16 11:19:51","1","0","2024-10-16 11:19:51","2024-10-16 11:19:51"
"11882","1","8833","Receptionist","Grand Sport Club","Full-Time","oylik maosh %%%% ga","Grand Sport Club is looking to hire female receptionists for their club.","uz","2024-10-16 11:20:22","1","0","2024-10-16 11:20:22","2024-10-16 11:20:22"
"11883","1","8834","?? ??? ?????????","?? ??? ?????????","Full-Time","Not specified","?? ??? ????????? ??????? ????? ??????, ?????????? ??? ?? ?????????? ??????","uz","2024-10-16 11:20:51","1","0","2024-10-16 11:20:51","2024-10-16 11:20:51"
"11884","1","8835","Somsachi","Nur kafesi","Full-Time","Kelishiladi","Somsachi, afitsantlik","uz","2024-10-16 11:28:50","1","0","2024-10-16 11:28:50","2024-10-16 11:28:50"
"11885","1","8837","????? ???? ?????????","?? ???????","Full-Time","3.000.000-5.000.000","????? ?????? ??????????","uz","2024-10-16 11:29:22","1","0","2024-10-16 11:29:22","2024-10-16 11:29:22"
"11886","1","8836","Xushmuomila sotuvchi","CARDINAR AVTOCHEHOL ISHLAB CHIQARISH KORXONASI","Full-Time","Kelishiladi","Tajribali, xushmuomila sotuvchilarni ishga taklif etadi","uz","2024-10-16 11:29:23","1","0","2024-10-16 11:29:23","2024-10-16 11:29:23"
"11887","1","8841","Shogirt ishchisi","Orientrga O'zbegim toyhonasi Uzgazoil roparasidi Grandbazar","Full-Time","3.000.000 oylik","Akfa sexiga srochno ishchilar kerak","uz","2024-10-16 11:30:53","1","0","2024-10-16 11:30:53","2024-10-16 11:30:53"
"11888","1","8843","Uy ishlariga yordamchi","Not specified","Part-Time","2mln","Assisting with household chores and care for children.","uz","2024-10-16 11:30:53","1","0","2024-10-16 11:30:53","2024-10-16 11:30:53"
"11889","1","8844","Reklama menager","Xalqaro kompaniya","Full-Time","oylik,kunlik sotuvdan 20foiz","Ravon gaplasha olishi kerak, mustaqil fikrlash","uz","2024-10-16 11:30:54","1","0","2024-10-16 11:30:54","2024-10-16 11:30:54"
"11890","1","8838","Reklama Menager","Xalqaro kompaniya","Full-Time","oylik,kunlik sotuvdan 20foiz","Oflayn reklama menager vazifalari","uz","2024-10-16 11:30:55","1","0","2024-10-16 11:30:55","2024-10-16 11:30:55"
"11891","1","8840","Call Center Operator","Alivida","Full-Time","1,000,000 - 15,000,000 UZS","Call center operators needed for a dynamic team.","uz","2024-10-16 11:30:55","1","0","2024-10-16 11:30:55","2024-10-16 11:30:55"
"11892","1","8842","Qadoqlovchi (upakovkachi)","Zarqand shirinliklari korxonasi","Full-Time","2.700.000-3.000.000 UZS","Qadoqlovchi (upakovkachi) sifatida ish","uz","2024-10-16 11:30:55","1","0","2024-10-16 11:30:55","2024-10-16 11:30:55"
"11893","1","8839","????? ???????? ?????","Not specified","Full-Time","3,000,000 Uzbekistan som boshlanadi","?? ????? 8:00 ??? 19:00 ??","uz","2024-10-16 11:30:55","1","0","2024-10-16 11:30:55","2024-10-16 11:30:55"
"11894","1","8846","Yigitlar uchun ish o'rinlari","Roboshop","Full-Time","Oylik maosh: Suhbat asosida","Robototexnika, sotuvchilik va SMM bo'yicha ish o'rinlari","uz","2024-10-16 11:31:23","1","0","2024-10-16 11:31:23","2024-10-16 11:31:23"
"11895","1","8847","????????(??????????)","Golden Brands","Full-Time","6,000,000 UZS","????? ?????????? ?????? ?????","ru","2024-10-16 11:32:26","1","0","2024-10-16 11:32:26","2024-10-16 11:32:26"
"11896","1","8848","Various Positions at Mebellar Ishlab Chiqarish Zavodi","Mebellar Ishlab Chiqarish Zavodi","Full-Time","Suhbat asosida","Various positions available at the furniture manufacturing plant.","uz","2024-10-16 11:32:29","1","0","2024-10-16 11:32:29","2024-10-16 11:32:29"
"11897","1","8850","Savdo vakili (Agent)","VICKS GROUP","Full-Time","3,500,000 - 10,000,000 soÆmgacha + yoÆlkira xarajatlari uchun","Ish bardoshli va sifatli xizmat ko'rsatish","uz","2024-10-16 11:41:01","1","0","2024-10-16 11:41:01","2024-10-16 11:41:01"
"11898","1","8851","????????? ????? ?? ????????? ???? ??????","?/?","Full-Time","50/50","????????? ??????? ??","uz","2024-10-16 11:50:21","1","0","2024-10-16 11:50:21","2024-10-16 11:50:21"
"11899","1","8852","Various Job Opportunities","?? ??? ?????????","Full-Time","Not specified","Various job opportunities available in Andijon.","uz","2024-10-16 11:50:50","1","0","2024-10-16 11:50:50","2024-10-16 11:50:50"
"11900","1","8854","Operator","166 EXPRESS","Full-Time","3.000.000 + ?????. ??????? ?/? ??????? 5.000.000","????? ???????? ???????, ?????????????? ?????????? ?? ????????? ? ??????? ????????, ?????????????? ?????????? ?????? ? ???????, ?????? ?? ????????? Word ? Excel, ??????????? ? ?????????? ??????.","ru","2024-10-16 11:51:53","1","0","2024-10-16 11:51:53","2024-10-16 11:51:53"
"11901","1","8853","Operator","166 EXPRESS","Full-Time","5.000.000 UZS","????? ???????? ???????, ?????????????? ?????????? ?? ????????? ? ??????? ????????, ?????????????? ?????????? ?????? ? ???????, ?????? ?? ????????? Word ? Excel.","ru","2024-10-16 11:51:54","1","0","2024-10-16 11:51:54","2024-10-16 11:51:54"
"11902","1","8856","Cleaning Staff","166 Cleaning","Full-Time","4,000,000 - 4,500,000 UZS","Cleaning company is looking for reliable and hardworking female staff members for various tasks.","uz","2024-10-16 11:53:25","1","0","2024-10-16 11:53:25","2024-10-16 11:53:25"
"11903","1","8858","Various Positions","Not specified","Full-Time","60.000 rubldan 85.000 rublgacha","Various positions available for active and hardworking men and women aged 18 to 50 in Russia. Providing official employment with convenient conditions.","uz","2024-10-16 11:55:30","1","0","2024-10-16 11:55:30","2024-10-16 11:55:30"
"11904","1","8857","Tikuvchilar, Dazmolchi, Kroychi, Plotirga, Ruchnisa, Sumkaga","Rossiya Tikuvchilik Fabrikasi","Full-Time","$650 - $1500 (Tikuvchilar), $1000 - $2000 (Ishlayotganlar)","Tikuvchilik fabrikasiga yigit va ayollarni ishga taklif qilish","uz","2024-10-16 11:55:33","1","0","2024-10-16 11:55:33","2024-10-16 11:55:33"
"11905","1","8861","Dokon Agentligi","","Part-Time","1000$ monthly (up to $400 weekly)","Working as an agent in shops across the city.","uz","2024-10-16 11:58:38","1","0","2024-10-16 11:58:38","2024-10-16 11:58:38"
"11906","1","8859","Furniture and Door Production Specialist","Sobir Rahimov Industrial Zone","Full-Time","3,500,000 - 6,000,000 UZS","Production of furniture and doors in the furniture workshop","uz","2024-10-16 11:58:38","1","0","2024-10-16 11:58:38","2024-10-16 11:58:38"
"11907","1","8862","Operator Xodim","Dispecherlik Firmasi","Full-Time","50% monthly","Operator xodimlar kerak Qizlarni ishga taklif qilamiz","uz","2024-10-16 11:58:38","1","0","2024-10-16 11:58:38","2024-10-16 11:58:38"
"11908","1","8860","Tibbiy vakil","OOO DORA LINE","Full-Time","Yaxshi summadagi oylik maosh (fiks + bonuslar).","Tibbiy vakil lavozimi uchun xodim kerak","uz","2024-10-16 11:58:42","1","0","2024-10-16 11:58:42","2024-10-16 11:58:42"
"11909","1","8863","????? ?????????","????????? ??????????","Full-Time","5.000.000 - 10.000.000","????? ????????? ?????????? ???? ?????? ???????.","uz","2024-10-16 12:00:13","1","0","2024-10-16 12:00:13","2024-10-16 12:00:13"
"11910","1","8864","Alyumin Profil Ishlab Chiqazish Zavodi","Not specified","Full-Time","Erkaklar: 4.000.000 boshlanadi, Ayollar: 3.000.000 boshlanadi","Alyumin profil ishlab chiqazish zavodiga ayol va erkaklarni ishga qabul qilamiz","uz","2024-10-16 12:01:09","1","0","2024-10-16 12:01:09","2024-10-16 12:01:09"
"11911","1","8865","Waiter","Soxil Cafe","Full-Time","100,000 - 300,000 UZS monthly","Waiter at a Malakali oshpaz (wedding chef) at the Soxil Cafe in Parkent Tumani, Toshkent region.","uz","2024-10-16 12:01:09","1","0","2024-10-16 12:01:09","2024-10-16 12:01:09"
"11912","1","8866","Operator","World visa","Full-Time","3.000.000 so'm + bonus","Berilgan mijozlar bazasiga telefon qilib shartnomalar tuzish to'liq ma'lumot berish","uz","2024-10-16 12:01:09","1","0","2024-10-16 12:01:09","2024-10-16 12:01:09"
"11913","1","8868","Servis Menejeri","Buyuk Zamon","Full-Time","1 mln fiksa (+ foizlar)","Online Service Manager for those who want to achieve championship in their career.","uz","2024-10-16 12:01:41","1","0","2024-10-16 12:01:41","2024-10-16 12:01:41"
"11914","1","8870","Metal Worker","Metall Construction Factory","Full-Time","3.000.000 - 10.000.000 UZS","Metal production factory is accepting applications for various positions.","uz","2024-10-16 12:02:43","1","0","2024-10-16 12:02:43","2024-10-16 12:02:43"
"11915","1","8871","?????? ????????","??????","Full-Time","4.000.000 ??? ?? ????????","?????? ????????  ???? ???????","uz","2024-10-16 12:04:46","1","0","2024-10-16 12:04:46","2024-10-16 12:04:46"
"11916","1","8872","Laimo fresh ?????? ?? ??????????? ??? ?????????? ???? ?????","Not specified","Full-Time","Not specified","????? ??????(?????)","uz","2024-10-16 12:09:59","1","0","2024-10-16 12:09:59","2024-10-16 12:09:59"
"11917","1","8873","KEMASOZLIK PAYVANDCHI","HYUNDAI&SAMSUNG","Full-Time","$2000-$4000 monthly","The position involves welding work in the Hyundai and Samsung facilities.","uz","2024-10-16 12:14:11","1","0","2024-10-16 12:14:11","2024-10-16 12:14:11"
"11918","1","8874","Sotuvchi-kassir, Universal xodim","Olma do'konlari","Full-Time","Not specified","Sotuvchi-kassir, Universal xodim ishlari","uz","2024-10-16 12:20:25","1","0","2024-10-16 12:20:25","2024-10-16 12:20:25"
"11919","1","8875","Sotuvchi, Gruzchik, HR mutaxassisi","not provided","Full-Time","3000000-6000000, 3300000-6500000, kelishilinadi","","uz","2024-10-16 12:25:14","1","0","2024-10-16 12:25:14","2024-10-16 12:25:14"
"11920","1","8877","Mebel Sehga Ustasi","Not specified","Full-Time","2.600.000 - 4.500.000 UZS","Ishga taklif etamiz ustalar va shogirdlar mebel sehga ishida","uz","2024-10-16 12:29:25","1","0","2024-10-16 12:29:25","2024-10-16 12:29:25"
"11921","1","8878","???????-???????","????? ???","Full-Time","4.000.000-5.000.000","????? ????? ???????-??????? ????","uz","2024-10-16 12:29:25","1","0","2024-10-16 12:29:25","2024-10-16 12:29:25"
